Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
Dell,2 in 1 Convertible,8.0,2.04,10.882315804880689,1,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Acer,Notebook,4.0,2.04,10.882315804880689,0,0,141.21199808219862,AMD Processor,500.0,0.0,AMD,Windows
Lenovo,Notebook,4.0,2.02,10.87326596936077,0,0,141.21199808219862,Intel Core i5,500.0,0.0,Intel,Windows
Asus,Notebook,4.0,2.0,10.882315804880689,0,0,141.21199808219862,Intel Core i3,0.0,256.0,Intel,Others
Acer,Notebook,8.0,2.2,10.510802297245792,0,0,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Windows
Acer,Notebook,4.0,2.23,10.882315804880689,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,Nvidia,Windows
Vero,Notebook,4.0,2.04,10.882315804880689,0,1,157.3505121487356,Other Intel Processor,0.0,0.0,Intel,Windows
Acer,Notebook,8.0,2.2,10.588945244611692,0,1,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Windows
Dell,Notebook,8.0,2.02,10.853784502608232,0,0,141.21199808219862,Intel Core i7,0.0,128.0,AMD,Windows
Asus,Netbook,8.0,2.04,10.882315804880689,0,0,135.0942111925629,Other Intel Processor,0.0,0.0,Intel,Windows
Samsung,Ultrabook,8.0,2.04,10.882315804880689,0,0,146.86047800548656,Intel Core i7,0.0,256.0,Nvidia,Windows
Lenovo,Notebook,8.0,2.04,10.882315804880689,0,1,127.33567457123112,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Notebook,8.0,2.02,10.931153634628432,0,0,141.21199808219862,Intel Core i7,0.0,256.0,AMD,Others
MSI,Gaming,8.0,2.2,11.144911042902732,0,0,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
Dell,Netbook,4.0,1.63,10.587602061065226,0,0,135.0942111925629,Other Intel Processor,0.0,128.0,Intel,Windows
Dell,Notebook,8.0,2.18,10.647353436437802,0,0,141.21199808219862,Intel Core i5,0.0,256.0,AMD,Windows
Lenovo,Notebook,4.0,2.1,10.882315804880689,0,0,141.21199808219862,Intel Core i5,0.0,128.0,Intel,Windows
Dell,Notebook,8.0,2.0,10.580858947180335,0,0,141.21199808219862,Intel Core i3,0.0,256.0,AMD,Windows
MSI,Gaming,8.0,2.2,10.996564630149608,0,0,141.21199808219862,Intel Core i5,1000.0,128.0,Nvidia,Windows
HP,Notebook,6.0,2.1,10.452533389121816,0,0,141.21199808219862,AMD Processor,1000.0,128.0,AMD,Windows
Lenovo,Gaming,8.0,2.04,11.105659536357711,0,1,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
HP,Notebook,4.0,1.88,10.812893840917726,0,0,141.21199808219862,Intel Core i5,500.0,0.0,Intel,Windows
Razer,Gaming,8.0,1.95,10.882315804880689,0,0,157.3505121487356,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Ultrabook,8.0,2.04,11.219074000897615,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,8.0,1.63,10.87124372398,0,0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,1.93,11.238652353231751,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,8.0,2.04,10.860047678274915,0,0,127.33567457123112,Intel Core i5,1000.0,128.0,Nvidia,Windows
Asus,Gaming,8.0,2.04,11.129394827810977,0,1,127.33567457123112,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Notebook,4.0,1.6,10.576614498925236,0,0,157.3505121487356,Intel Core i3,0.0,128.0,Intel,Windows
Dell,Workstation,8.0,1.78,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Lenovo,Gaming,8.0,2.04,10.959350991490268,0,1,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Notebook,8.0,2.2,10.868202667404224,0,0,141.21199808219862,Intel Core i7,0.0,128.0,AMD,Windows
Lenovo,Notebook,8.0,2.2,10.882315804880689,0,0,141.21199808219862,Intel Core i5,0.0,0.0,Nvidia,Others
Acer,Notebook,8.0,1.56,10.780175546294757,0,1,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
HP,Gaming,8.0,2.04,11.004648590381796,0,1,127.33567457123112,Intel Core i5,1000.0,128.0,Nvidia,Windows
MSI,Gaming,8.0,2.04,11.064804181259648,0,0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Dell,Notebook,8.0,2.2,10.882315804880689,0,0,141.21199808219862,Intel Core i7,1000.0,0.0,AMD,Others
Mediacom,Notebook,4.0,2.04,10.882315804880689,0,1,141.21199808219862,Other Intel Processor,0.0,0.0,Intel,Windows
Lenovo,Notebook,8.0,1.7,11.064804181259648,0,0,157.3505121487356,Intel Core i5,0.0,180.0,Intel,Windows
Acer,Notebook,8.0,2.04,10.892276046585742,0,0,141.21199808219862,Intel Core i5,1000.0,128.0,Nvidia,Windows
HP,Notebook,8.0,1.84,11.18267988243989,0,0,141.21199808219862,Intel Core i5,0.0,256.0,AMD,Windows
Asus,Gaming,8.0,2.04,10.882315804880689,0,1,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
HP,Ultrabook,8.0,1.84,10.598297350181973,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,Notebook,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,AMD,Others
Lenovo,Notebook,6.0,2.04,10.882315804880689,0,0,141.21199808219862,AMD Processor,1000.0,0.0,AMD,Windows
HP,Notebook,4.0,1.54,10.88331630521427,0,0,157.3505121487356,Intel Core i5,500.0,0.0,Intel,Windows
Lenovo,Gaming,8.0,2.04,11.288114524334732,0,1,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
Asus,Gaming,8.0,2.04,10.882315804880689,0,0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Dell,Gaming,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Asus,Gaming,8.0,2.04,10.882315804880689,0,0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Asus,Notebook,4.0,2.0,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,1000.0,0.0,Intel,Others
HP,Notebook,8.0,1.84,11.089508999068563,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,8.0,2.04,10.882315804880689,1,0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Windows
Lenovo,Gaming,8.0,2.04,10.900173422280696,0,1,141.21199808219862,Intel Core i5,1000.0,0.0,Nvidia,Others
HP,2 in 1 Convertible,4.0,2.04,10.882315804880689,1,0,135.0942111925629,Other Intel Processor,0.0,0.0,Intel,Others
Microsoft,Ultrabook,4.0,2.04,10.968576149165091,1,0,141.21199808219862,Intel Core i5,0.0,128.0,Intel,Windows
Dell,Gaming,8.0,2.04,11.061462490597744,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Nvidia,Windows
MSI,Gaming,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
HP,Notebook,4.0,2.04,10.882315804880689,0,0,127.33567457123112,AMD Processor,500.0,0.0,AMD,Windows
HP,Notebook,8.0,2.04,10.9602773463504,0,0,127.33567457123112,Intel Core i5,0.0,256.0,Nvidia%%,Windows
HP,Gaming,8.0,2.2,10.977716980635757,0,1,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
Dell,Notebook,4.0,2.2,10.594300009749354,0,0,141.21199808219862,Intel Core i5,0.0,256.0,AMD,Windows
Dell,Ultrabook,8.0,2.04,10.882315804880689,0,0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Asus,Ultrabook,8.0,2.04,10.567234758240792,0,1,141.21199808219862,Other Intel Processor,0.0,256.0,Intel,Windows
Dell,Notebook,4.0,2.18,10.882315804880689,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Others
Lenovo,Notebook,8.0,2.2,10.882315804880689,0,0,141.21199808219862,Intel Core i5,0.0,0.0,Intel,Others
Lenovo,Notebook,4.0,2.2,10.882315804880689,0,0,141.21199808219862,AMD Processor,0.0,128.0,AMD,Windows
Dell,Gaming,8.0,2.04,10.754357300416876,0,0,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Windows
Apple,Ultrabook,8.0,2.04,10.882315804880689,0,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Mac
Lenovo,Notebook,8.0,1.65,11.179710318268071,0,0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,2.2,10.55342238395318,0,0,141.21199808219862,Intel Core i5,1000.0,128.0,AMD,Windows
Asus,Gaming,8.0,2.04,10.882315804880689,0,0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Lenovo,Notebook,4.0,1.7,10.882315804880689,0,1,157.3505121487356,Intel Core i3,0.0,128.0,Intel,Windows
HP,Notebook,8.0,2.04,10.882315804880689,0,0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,Notebook,4.0,2.2,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,1000.0,0.0,Intel,Windows
Dell,Notebook,4.0,2.24,10.620847035233894,0,0,141.21199808219862,Intel Core i5,500.0,0.0,AMD,Windows
HP,Notebook,8.0,2.04,10.902128245864017,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
HP,Workstation,8.0,2.04,10.882315804880689,0,1,127.33567457123112,Intel Core i7,1000.0,0.0,AMD,Windows
Dell,Notebook,8.0,2.2,10.447907320733034,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,AMD,Others
Acer,Notebook,4.0,2.04,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,0.0,0.0,Intel,Windows
Asus,Ultrabook,8.0,2.04,11.130176383145796,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Ultrabook,8.0,1.7,10.754345923917311,0,0,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,4.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i3,1000.0,0.0,Intel,Windows
MSI,Gaming,8.0,2.04,10.882315804880689,0,0,127.33567457123112,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Notebook,8.0,2.04,10.776844060703754,0,0,141.21199808219862,Intel Core i7,0.0,256.0,AMD,Others
Dell,Notebook,8.0,2.04,10.49374915225888,0,0,141.21199808219862,Intel Core i5,0.0,256.0,AMD,Others
Toshiba,Notebook,4.0,2.1,10.882315804880689,0,0,141.21199808219862,Intel Core i5,500.0,0.0,Intel,Windows
Acer,Gaming,8.0,2.04,10.882315804880689,0,1,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
HP,Ultrabook,8.0,2.04,10.882315804880689,0,1,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,8.0,1.63,10.963974208231726,0,0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,8.0,2.04,10.842494310694017,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Asus,Gaming,8.0,2.04,10.882315804880689,0,0,127.33567457123112,Intel Core i7,0.0,256.0,Nvidia,Windows
Lenovo,Gaming,8.0,2.04,10.911903762066183,1,1,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
Acer,Ultrabook,8.0,1.6,10.621951541079865,0,1,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,1.64,11.047982926769505,0,0,157.3505121487356,Intel Core i5,0.0,256.0,Nvidia,Windows
Asus,Gaming,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i7,1000.0,256.0,Nvidia,Windows
Asus,Gaming,8.0,2.04,10.882315804880689,0,1,127.33567457123112,Intel Core i5,1000.0,128.0,Nvidia,Windows
Lenovo,Ultrabook,8.0,2.04,10.882315804880689,0,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,2 in 1 Convertible,4.0,2.04,10.882315804880689,1,1,141.21199808219862,Other Intel Processor,0.0,0.0,Intel,Windows
HP,2 in 1 Convertible,8.0,2.04,10.882315804880689,1,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
HP,Notebook,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i3,1000.0,0.0,Intel,Windows
Dell,Notebook,8.0,2.04,10.882315804880689,0,1,127.33567457123112,Intel Core i7,1000.0,0.0,Nvidia,Windows
Lenovo,Notebook,4.0,2.1,10.882315804880689,0,0,141.21199808219862,Intel Core i5,500.0,0.0,Intel,Others
Lenovo,Gaming,8.0,2.04,10.742904151497523,0,1,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Others
HP,Notebook,8.0,2.04,10.882315804880689,0,0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,Notebook,4.0,2.04,10.690944412566814,0,0,141.21199808219862,Intel Core i7,0.0,0.0,Intel,Windows
Dell,Notebook,8.0,1.93,11.197396851520583,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Notebook,8.0,2.3,10.882315804880689,0,0,141.21199808219862,Intel Core i3,1000.0,0.0,Intel,Windows
Lenovo,Netbook,8.0,2.04,10.882315804880689,1,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,2 in 1 Convertible,8.0,2.04,10.882315804880689,1,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,2.2,11.009948956147635,0,0,141.21199808219862,Intel Core i7,0.0,256.0,AMD,Windows
Asus,Notebook,4.0,2.2,10.5552565839505,0,0,141.21199808219862,Intel Core i7,500.0,0.0,Nvidia,Windows
Apple,Ultrabook,8.0,2.04,11.03061499223515,0,0,127.67794013309688,Intel Core i5,0.0,0.0,Intel,Mac
Asus,2 in 1 Convertible,4.0,2.04,10.481345086360362,1,0,141.21199808219862,Other Intel Processor,0.0,0.0,Intel,Others
Lenovo,Ultrabook,8.0,2.04,10.882315804880689,0,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
HP,Workstation,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Lenovo,Notebook,4.0,2.04,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,0.0,0.0,Intel,Windows
Lenovo,Notebook,8.0,1.95,11.212620052356872,0,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Asus,Gaming,8.0,2.04,11.155242401621267,0,0,127.33567457123112,Intel Core i7,1000.0,128.0,Nvidia,Windows
Dell,Ultrabook,8.0,2.04,10.83096982484206,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,4.0,1.9,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,0.0,128.0,Intel,Others
Dell,Notebook,8.0,2.04,10.776844060703754,0,0,141.21199808219862,Intel Core i7,0.0,256.0,AMD,Windows
HP,2 in 1 Convertible,4.0,2.3,10.504687851059666,1,0,141.21199808219862,Intel Core i5,500.0,0.0,Intel,Windows
Lenovo,Ultrabook,8.0,2.04,10.882315804880689,0,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,Gaming,8.0,2.04,10.882315804880689,0,1,141.21199808219862,AMD Processor,1000.0,256.0,AMD,Windows
HP,Ultrabook,8.0,2.04,11.219074000897615,0,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,4.0,2.18,10.538089862097848,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Windows
Dell,Notebook,4.0,2.2,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,500.0,0.0,Intel,Others
MSI,Gaming,8.0,2.04,10.882315804880689,0,1,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
HP,Notebook,4.0,2.1,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,500.0,0.0,Intel,Windows
Lenovo,Notebook,8.0,2.2,10.882315804880689,0,0,141.21199808219862,Intel Core i3,0.0,0.0,Nvidia,Others
HP,Notebook,8.0,2.1,10.65264448747927,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Windows
Acer,Notebook,8.0,2.2,10.699393467053342,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
MSI,Gaming,8.0,2.04,10.882315804880689,0,0,127.33567457123112,Intel Core i7,1000.0,128.0,Nvidia,Windows
Lenovo,Notebook,8.0,2.2,10.882315804880689,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Acer,Notebook,4.0,2.2,10.882315804880689,0,0,141.21199808219862,Intel Core i3,1000.0,0.0,Nvidia,Windows
HP,Ultrabook,8.0,2.04,10.882315804880689,1,1,141.21199808219862,Other Intel Processor,0.0,256.0,Intel,Windows
Toshiba,Notebook,8.0,2.0,11.11283946349252,0,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,2.06,10.882315804880689,1,0,141.21199808219862,Intel Core i5,0.0,256.0,Nvidia,Windows
MSI,Gaming,8.0,2.04,11.27992228688911,0,0,127.33567457123112,Intel Core i7,1000.0,128.0,Nvidia%%,Windows
Dell,Notebook,4.0,2.2,10.882315804880689,0,0,141.21199808219862,Intel Core i3,1000.0,0.0,AMD,Windows
Lenovo,Notebook,4.0,2.04,10.882315804880689,0,0,141.21199808219862,AMD Processor,500.0,0.0,AMD,Windows
MSI,Gaming,8.0,2.04,10.882315804880689,0,0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Lenovo,Gaming,8.0,2.04,10.93019989111312,0,1,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
Lenovo,Notebook,4.0,2.1,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,500.0,0.0,Intel,Windows
Toshiba,Notebook,4.0,2.04,11.061462490597744,0,0,141.21199808219862,Intel Core i5,0.0,128.0,Intel,Windows
Asus,Ultrabook,8.0,2.04,11.004648590381796,0,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,2 in 1 Convertible,8.0,2.04,10.882315804880689,1,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Asus,Gaming,8.0,2.3,10.882315804880689,0,1,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
Apple,Ultrabook,8.0,2.04,11.175754549129524,0,1,141.21199808219862,Intel Core i5,0.0,128.0,Intel,Mac
Lenovo,Notebook,4.0,2.2,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,1000.0,0.0,Intel,Others
Dell,Notebook,8.0,2.04,10.765658261746038,0,0,141.21199808219862,Intel Core i5,0.0,256.0,AMD,Windows
HP,Notebook,8.0,1.9,11.026550473300178,0,0,141.21199808219862,Intel Core i5,500.0,0.0,AMD,Windows
Asus,Gaming,8.0,2.04,10.882315804880689,0,1,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Lenovo,Notebook,8.0,2.2,10.481345086360362,0,1,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Windows
Lenovo,Notebook,8.0,2.2,10.50497986449436,0,0,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Others
HP,2 in 1 Convertible,8.0,2.04,10.882315804880689,1,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel%%,Windows
Lenovo,Notebook,4.0,2.2,10.882315804880689,0,0,141.21199808219862,AMD Processor,0.0,256.0,AMD,Windows
Huawei,Ultrabook,8.0,2.04,11.18267988243989,0,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Acer,Notebook,4.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i5,500.0,0.0,Intel,Others
HP,Notebook,8.0,2.04,11.123120297421588,0,0,127.33567457123112,Intel Core i7,0.0,256.0,Nvidia,Windows
Acer,Notebook,6.0,2.1,10.882315804880689,0,0,141.21199808219862,AMD Processor,1000.0,0.0,AMD,Windows
Lenovo,Notebook,4.0,2.2,10.658921971998408,0,0,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia%%,Windows
Dell,Ultrabook,8.0,2.04,10.882315804880689,0,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,2.3,10.667632361713904,0,0,141.21199808219862,Intel Core i7,1000.0,0.0,AMD,Others
HP,2 in 1 Convertible,8.0,2.04,11.288114524334732,1,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
HP,2 in 1 Convertible,8.0,2.04,10.882315804880689,1,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Workstation,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
HP,Notebook,4.0,2.04,10.490273717104664,0,1,141.21199808219862,Intel Core i5,500.0,0.0,Intel,Windows
Lenovo,Notebook,4.0,1.9,10.882315804880689,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Windows
HP,Notebook,8.0,2.04,10.808592759018332,0,0,127.33567457123112,Intel Core i5,0.0,256.0,Intel,Windows
Acer,Notebook,8.0,2.04,10.862092668762644,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Others
Asus,Notebook,4.0,2.2,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,500.0,0.0,Intel,Windows
Asus,Notebook,8.0,2.0,10.97315700921406,0,0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,4.0,1.6,10.749784912589748,0,0,141.21199808219862,Intel Core i5,500.0,0.0,Intel,Windows
Dell,Notebook,4.0,2.18,10.882315804880689,0,0,141.21199808219862,Intel Core i3,1000.0,0.0,AMD,Windows
Lenovo,Ultrabook,8.0,2.04,10.977716980635757,0,1,141.21199808219862,Intel Core i5,0.0,180.0,Intel,Windows
HP,Notebook,8.0,1.84,10.882315804880689,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,4.0,1.86,10.882315804880689,0,0,141.21199808219862,Intel Core i3,500.0,0.0,Intel,Windows
Toshiba,Ultrabook,8.0,2.04,10.882315804880689,1,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Dell,2 in 1 Convertible,8.0,2.09,11.047982926769505,1,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Asus,Gaming,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
HP,Ultrabook,8.0,2.04,10.882315804880689,0,0,157.3505121487356,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,2.04,10.56586207442882,0,0,141.21199808219862,Intel Core i5,0.0,256.0,AMD,Windows
Dell,Ultrabook,8.0,1.88,11.144140923496169,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,2.18,10.704189639316835,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,Intel,Windows
Lenovo,2 in 1 Convertible,8.0,2.04,10.882315804880689,1,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,Notebook,4.0,2.3,10.882315804880689,0,1,141.21199808219862,Intel Core i5,1000.0,0.0,Nvidia,Windows
HP,2 in 1 Convertible,4.0,2.04,10.882315804880689,1,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Gaming,8.0,2.04,10.942047370678033,0,0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
HP,Netbook,8.0,2.04,11.211900368986475,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Toshiba,Notebook,8.0,2.04,11.076412935176185,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
HP,Notebook,6.0,2.04,10.525211768465944,0,1,127.33567457123112,Intel Core i5,0.0,0.0,AMD,Windows
Xiaomi,Notebook,8.0,1.95,11.219752826912,0,1,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Others
HP,Notebook,4.0,2.04,10.584910269399517,0,0,141.21199808219862,Intel Core i5,500.0,0.0,Intel,Windows
Lenovo,Notebook,8.0,2.04,10.882315804880689,0,1,157.3505121487356,Intel Core i5,0.0,256.0,Intel,Windows
Dell,Notebook,8.0,2.06,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
Dell,Notebook,8.0,2.2,10.744054237880762,0,0,141.21199808219862,Intel Core i7,0.0,256.0,AMD,Windows
MSI,Gaming,8.0,2.2,10.70777173269934,0,1,141.21199808219862,Intel Core i7,1000.0,0.0,Nvidia,Windows
Dell,Notebook,8.0,1.93,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
MSI,Gaming,8.0,2.2,11.058781074545012,0,0,141.21199808219862,Intel Core i7,1000.0,128.0,Nvidia,Windows
HP,Notebook,4.0,2.1,10.882315804880689,0,0,141.21199808219862,AMD Processor,500.0,0.0,AMD,Windows
Asus,Gaming,8.0,2.04,11.224776083346525,0,0,127.33567457123112,Intel Core i7,1000.0,256.0,Nvidia,Windows
Asus,Notebook,4.0,2.03,10.882315804880689,0,0,141.21199808219862,AMD Processor,1000.0,0.0,AMD,Windows
Dell,Notebook,8.0,2.04,10.435449831034946,0,0,141.21199808219862,Intel Core i5,1000.0,0.0,AMD,Windows
Asus,Notebook,4.0,1.65,10.882315804880689,0,0,141.21199808219862,Other Intel Processor,0.0,0.0,Intel,Windows
Apple,Ultrabook,4.0,2.04,10.841452101115571,0,0,135.0942111925629,Intel Core i5,0.0,0.0,Intel,Mac
Lenovo,2 in 1 Convertible,8.0,1.8,10.882315804880689,1,1,157.3505121487356,Intel Core i7,0.0,256.0,Nvidia,Windows
Lenovo,2 in 1 Convertible,8.0,2.04,10.882315804880689,1,1,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Asus,Notebook,4.0,2.0,10.882315804880689,0,0,141.21199808219862,Intel Core i3,1000.0,0.0,Intel,Others
HP,Notebook,6.0,2.04,10.882315804880689,0,1,127.33567457123112,AMD Processor,0.0,0.0,AMD,Windows
Lenovo,Notebook,4.0,1.85,10.882315804880689,0,0,141.21199808219862,Intel Core i3,1000.0,0.0,Intel,Windows
Lenovo,Notebook,6.0,2.04,10.519472871796928,0,0,141.21199808219862,Intel Core i5,0.0,256.0,Nvidia,Windows
Asus,Notebook,8.0,2.04,10.70777173269934,0,0,141.21199808219862,Intel Core i5,1000.0,128.0,Nvidia,Windows
HP,Notebook,4.0,2.31,10.821440901496183,0,0,141.21199808219862,Intel Core i5,500.0,0.0,Intel,Windows
Dell,Ultrabook,8.0,2.04,11.273329308763511,1,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Toshiba,Notebook,8.0,2.04,10.882315804880689,0,1,141.21199808219862,Intel Core i5,0.0,256.0,Intel,Windows
Lenovo,Notebook,8.0,2.04,10.882315804880689,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Nvidia,Windows
HP,Ultrabook,8.0,1.91,10.46628456073464,0,0,141.21199808219862,Intel Core i7,0.0,256.0,Intel,Windows
Lenovo,Ultrabook,8.0,1.96,10.882315804880689,0,1,157.3505121487356,Intel Core i7,0.0,256.0,Nvidia,Windows
